order_status,review_score,order_item_id,price,freight_value,faixa_preco
delivered,5,1,120.0,17.55,Alto
delivered,5,1,225.99,16.33,Alto
delivered,5,1,8.99,18.23,Baixo
delivered,5,1,79.99,45.02,Medio
delivered,5,1,181.0,21.76,Alto
delivered,1,1,299.9,18.35,Alto
delivered,5,1,129.99,18.16,Alto
delivered,1,1,1169.0,59.73,Alto
delivered,5,1,429.0,39.69,Alto
delivered,1,1,64.89,17.7,Medio
delivered,5,1,17.5,17.63,Baixo
delivered,5,1,19.9,7.4,Baixo
delivered,1,1,110.0,3.24,Alto
delivered,1,2,115.0,39.89,Alto
delivered,5,1,27.9,8.72,Baixo
delivered,5,1,144.99,11.64,Alto
delivered,5,1,179.9,12.76,Alto
delivered,5,1,67.33,12.72,Medio
delivered,3,1,99.9,0.0,Medio
delivered,3,2,99.9,0.0,Medio
delivered,3,3,99.9,0.0,Medio
delivered,5,1,79.0,17.8,Medio
delivered,5,1,48.9,19.32,Baixo
delivered,5,1,124.9,14.21,Alto
delivered,5,1,340.0,68.13,Alto
delivered,1,1,84.9,15.34,Medio
delivered,4,1,19.9,7.78,Baixo
delivered,5,1,59.99,9.34,Medio
delivered,4,1,173.9,16.1,Alto
delivered,5,1,16.49,7.87,Baixo
delivered,5,2,16.49,7.87,Baixo
delivered,5,1,130.0,18.49,Alto
delivered,1,1,84.0,28.17,Medio
delivered,1,2,87.27,14.09,Medio
delivered,1,3,84.0,28.17,Medio
delivered,1,1,29.99,13.25,Baixo
delivered,1,2,29.99,13.25,Baixo
delivered,1,1,55.0,15.83,Medio
delivered,4,1,109.9,15.87,Medio
delivered,5,1,15.12,12.76,Baixo
delivered,4,1,92.9,16.41,Medio
delivered,4,1,38.4,15.1,Baixo
delivered,4,2,38.4,15.1,Baixo
delivered,4,3,38.4,15.1,Baixo
delivered,5,1,56.99,12.74,Medio
delivered,5,1,12.84,13.71,Baixo
delivered,5,1,39.9,11.85,Baixo
delivered,5,1,190.0,18.24,Alto
delivered,4,1,94.9,23.24,Medio
delivered,5,1,109.9,18.94,Medio
delivered,5,1,40.0,11.85,Baixo
delivered,1,1,35.5,14.52,Baixo
delivered,5,1,378.0,21.62,Alto
delivered,3,1,109.0,35.82,Medio
delivered,5,1,145.9,15.11,Alto
delivered,5,1,109.0,15.97,Medio
delivered,4,1,29.99,14.43,Baixo
delivered,5,1,146.0,15.77,Alto
delivered,5,1,99.0,20.18,Medio
delivered,3,1,199.9,21.89,Alto
delivered,3,1,292.0,9.3,Alto
delivered,5,1,39.9,7.39,Baixo
delivered,5,1,38.9,15.1,Baixo
delivered,5,1,109.99,50.0,Alto
delivered,4,1,9.0,14.1,Baixo
delivered,4,1,65.0,7.55,Medio
delivered,5,1,84.9,23.39,Medio
delivered,5,1,139.9,12.48,Alto
delivered,5,1,267.99,9.13,Alto
delivered,4,1,29.9,8.11,Baixo
delivered,5,1,264.5,10.21,Alto
delivered,5,1,15.9,7.78,Baixo
delivered,5,1,45.9,16.11,Baixo
delivered,4,1,44.9,34.69,Baixo
delivered,5,1,24.99,8.34,Baixo
delivered,5,1,129.0,8.16,Alto
delivered,5,1,44.99,18.23,Baixo
delivered,5,2,44.99,18.23,Baixo
delivered,5,3,44.99,18.23,Baixo
delivered,4,1,12.88,7.87,Baixo
delivered,4,1,449.99,16.17,Alto
delivered,5,1,49.0,11.85,Baixo
delivered,5,2,49.0,11.85,Baixo
delivered,5,3,49.0,11.85,Baixo
delivered,5,1,200.0,26.24,Alto
delivered,5,1,115.0,14.56,Alto
delivered,5,1,24.99,15.1,Baixo
delivered,1,1,25.0,7.78,Baixo
delivered,5,1,50.0,8.62,Medio
delivered,5,2,35.0,8.61,Baixo
delivered,5,3,30.0,8.61,Baixo
delivered,1,1,1100.0,20.82,Alto
delivered,1,2,1100.0,20.82,Alto
delivered,5,1,89.0,17.87,Medio
delivered,5,1,49.9,14.1,Baixo
delivered,4,1,128.75,18.89,Alto
delivered,5,1,196.9,19.26,Alto
delivered,5,1,149.9,10.61,Alto
delivered,5,1,98.0,14.29,Medio
delivered,5,1,57.9,8.75,Medio
delivered,5,1,56.99,8.72,Medio
delivered,4,1,103.49,13.74,Medio
delivered,4,1,65.0,25.73,Medio
delivered,5,1,59.67,15.17,Medio
delivered,5,1,26.99,10.96,Baixo
delivered,5,1,24.9,13.51,Baixo
delivered,1,1,49.99,50.22,Medio
delivered,4,1,40.0,16.92,Baixo
delivered,5,1,649.75,18.72,Alto
delivered,5,1,87.67,14.4,Medio
delivered,4,1,119.0,57.31,Alto
delivered,5,1,94.5,27.39,Medio
delivered,5,2,94.5,27.39,Medio
delivered,5,1,68.9,15.23,Medio
delivered,5,1,69.9,7.78,Medio
delivered,4,1,122.99,15.61,Alto
delivered,5,1,48.9,12.79,Baixo
delivered,5,1,59.9,19.66,Medio
delivered,5,1,79.0,18.65,Medio
delivered,5,1,126.0,64.3,Alto
delivered,2,1,49.9,16.79,Baixo
delivered,5,1,99.9,23.5,Medio
delivered,5,1,49.9,17.6,Baixo
delivered,5,1,84.9,17.84,Medio
delivered,4,1,387.0,26.47,Alto
delivered,5,1,21.9,22.08,Baixo
delivered,5,1,27.99,17.06,Baixo
delivered,5,1,199.0,18.64,Alto
delivered,5,1,67.0,16.23,Medio
delivered,5,1,14.6,14.1,Baixo
delivered,4,1,52.9,11.87,Medio
delivered,5,1,17.8,7.87,Baixo
delivered,5,1,115.0,21.3,Alto
delivered,5,1,17.91,14.1,Baixo
delivered,3,1,79.9,42.59,Medio
delivered,5,1,39.99,12.94,Baixo
delivered,5,1,139.0,64.77,Alto
delivered,5,1,17.8,12.69,Baixo
delivered,5,1,159.9,23.7,Alto
delivered,3,1,68.99,22.19,Medio
delivered,2,1,146.99,43.44,Alto
delivered,4,1,129.6,16.61,Alto
delivered,5,1,60.0,16.18,Medio
delivered,5,1,99.99,16.46,Medio
delivered,5,1,59.99,20.91,Medio
delivered,5,1,297.0,125.47,Alto
delivered,5,1,55.0,12.83,Medio
delivered,5,1,69.0,11.87,Medio
delivered,5,1,129.99,12.11,Alto
delivered,4,1,59.89,17.67,Medio
delivered,4,1,47.9,16.11,Baixo
delivered,4,2,47.9,16.11,Baixo
delivered,5,1,27.8,15.3,Baixo
delivered,5,1,89.18,15.38,Medio
delivered,3,1,199.0,16.14,Alto
delivered,1,1,59.9,17.67,Medio
delivered,1,2,59.9,17.67,Medio
delivered,3,1,219.0,23.16,Alto
delivered,5,1,84.0,22.3,Medio
delivered,5,1,1335.0,53.43,Alto
delivered,5,1,399.9,16.14,Alto
delivered,4,1,149.9,25.18,Alto
delivered,5,1,69.9,0.0,Medio
delivered,2,1,59.9,25.7,Medio
delivered,5,1,649.17,18.71,Alto
delivered,5,1,22.9,24.84,Baixo
delivered,5,1,59.8,14.59,Medio
delivered,5,1,429.0,92.34,Alto
delivered,5,2,429.0,92.34,Alto
delivered,5,1,509.0,30.94,Alto
delivered,1,1,42.0,19.48,Baixo
delivered,1,1,89.99,15.38,Medio
delivered,3,1,79.0,14.3,Medio
delivered,4,1,24.6,7.39,Baixo
delivered,1,1,104.0,35.86,Medio
delivered,1,2,104.0,35.86,Medio
delivered,5,1,39.9,15.23,Baixo
delivered,5,1,72.0,13.62,Medio
delivered,5,1,68.9,22.19,Medio
delivered,5,1,199.7,19.28,Alto
delivered,4,1,41.9,16.11,Baixo
delivered,5,1,59.0,18.51,Medio
delivered,5,1,52.0,11.73,Medio
delivered,5,1,96.0,17.92,Medio
delivered,4,1,75.0,32.98,Medio
delivered,2,1,34.9,10.96,Baixo
delivered,4,1,69.9,17.2,Medio
delivered,4,1,69.9,22.42,Medio
delivered,5,1,36.9,14.52,Baixo
delivered,5,1,81.9,15.67,Medio
delivered,5,1,25.99,7.44,Baixo
delivered,4,1,52.99,11.87,Medio
delivered,4,1,79.0,12.28,Medio
delivered,1,1,119.99,8.09,Alto
delivered,3,1,169.9,19.47,Alto
delivered,5,1,146.99,13.58,Alto
delivered,5,1,238.0,18.11,Alto
delivered,4,1,150.0,16.49,Alto
delivered,5,1,173.0,15.96,Alto
delivered,4,1,28.0,18.0,Baixo
delivered,5,1,113.57,18.04,Alto
processing,1,1,24.0,16.05,Baixo
delivered,5,1,157.77,12.6,Alto
delivered,5,1,969.0,116.3,Alto
delivered,5,1,135.9,18.52,Alto
delivered,5,1,41.9,7.55,Baixo
delivered,3,1,149.9,27.59,Alto
delivered,5,1,89.9,17.07,Medio
delivered,3,1,37.0,13.6,Baixo
delivered,4,1,349.0,19.28,Alto
delivered,5,1,99.0,11.66,Medio
delivered,5,1,35.9,2.96,Baixo
delivered,5,2,35.9,2.96,Baixo
delivered,5,3,35.9,2.96,Baixo
delivered,5,4,35.9,2.96,Baixo
delivered,5,1,78.0,12.89,Medio
delivered,5,2,78.0,12.89,Medio
delivered,1,1,229.9,16.36,Alto
delivered,5,1,89.99,26.25,Medio
delivered,5,1,33.0,8.88,Baixo
delivered,5,1,118.44,11.85,Alto
delivered,4,1,203.9,9.54,Alto
delivered,4,1,39.0,15.37,Baixo
delivered,5,1,93.9,25.5,Medio
delivered,3,1,269.99,15.79,Alto
delivered,5,1,52.5,12.81,Medio
delivered,5,1,139.0,20.21,Alto
delivered,5,1,399.0,112.37,Alto
delivered,2,1,22.5,13.43,Baixo
delivered,5,1,67.06,34.27,Medio
delivered,3,1,95.0,18.77,Medio
delivered,5,1,65.0,17.7,Medio
delivered,1,1,79.9,11.31,Medio
delivered,1,2,50.0,18.1,Medio
delivered,5,1,209.99,36.82,Alto
delivered,5,1,149.9,44.9,Alto
delivered,4,1,38.9,22.95,Baixo
delivered,4,1,89.9,81.79,Medio
delivered,1,1,66.99,27.75,Medio
delivered,3,1,22.99,15.1,Baixo
delivered,3,1,75.0,17.81,Medio
delivered,5,1,116.91,34.62,Alto
delivered,5,1,45.0,14.63,Baixo
delivered,5,1,69.88,16.85,Medio
delivered,5,2,51.92,9.36,Medio
delivered,5,1,44.0,17.63,Baixo
delivered,5,1,81.18,9.32,Medio
delivered,3,1,34.49,18.23,Baixo
delivered,4,1,146.0,19.95,Alto
delivered,5,1,144.99,17.28,Alto
delivered,1,1,186.0,14.91,Alto
delivered,5,1,149.99,40.38,Alto
delivered,5,1,105.0,27.27,Medio
delivered,4,1,17.9,11.85,Baixo
delivered,4,1,65.99,35.78,Medio
delivered,5,1,23.9,16.79,Baixo
delivered,5,2,23.9,16.79,Baixo
delivered,5,3,23.9,16.79,Baixo
delivered,5,4,23.9,16.79,Baixo
delivered,5,1,27.84,14.43,Baixo
delivered,4,1,325.0,36.07,Alto
delivered,5,1,116.0,15.56,Alto
delivered,5,1,59.9,13.44,Medio
delivered,5,2,59.9,13.44,Medio
delivered,5,1,36.9,12.69,Baixo
shipped,1,1,245.9,16.47,Alto
delivered,5,1,35.99,19.44,Baixo
shipped,1,1,209.0,23.96,Alto
delivered,5,1,386.75,31.75,Alto
delivered,1,1,32.29,8.72,Baixo
delivered,1,2,32.29,8.72,Baixo
delivered,5,1,129.9,44.83,Alto
delivered,1,1,24.9,10.96,Baixo
shipped,1,1,165.9,27.46,Alto
delivered,5,1,69.9,23.07,Medio
delivered,5,1,69.9,23.07,Medio
delivered,3,1,59.0,18.29,Medio
delivered,3,2,59.0,18.29,Medio
delivered,5,1,41.52,14.43,Baixo
delivered,3,1,23.99,7.78,Baixo
delivered,3,1,48.0,12.91,Baixo
delivered,3,2,46.99,11.62,Baixo
delivered,5,1,94.9,14.41,Medio
delivered,5,1,1899.0,135.31,Alto
delivered,4,1,38.99,14.1,Baixo
delivered,5,1,79.9,12.9,Medio
delivered,4,1,5.9,7.78,Baixo
delivered,4,2,5.9,7.78,Baixo
delivered,5,1,63.99,16.64,Medio
delivered,5,1,64.9,8.17,Medio
delivered,5,2,29.9,8.18,Baixo
delivered,5,1,58.9,13.77,Medio
delivered,5,1,59.65,8.27,Medio
delivered,5,1,79.99,23.14,Medio
delivered,4,1,264.99,18.35,Alto
delivered,5,1,137.9,15.14,Alto
delivered,5,1,49.9,14.0,Baixo
delivered,5,2,49.9,14.0,Baixo
delivered,5,1,24.0,7.78,Baixo
delivered,5,1,89.99,17.91,Medio
delivered,4,1,99.99,57.25,Medio
delivered,5,1,79.99,18.66,Medio
delivered,1,1,59.0,37.1,Medio
delivered,4,1,799.0,30.08,Alto
delivered,4,1,89.99,18.73,Medio
delivered,4,1,15.6,16.11,Baixo
delivered,2,1,33.9,12.79,Baixo
delivered,5,1,51.0,19.6,Medio
delivered,4,1,1054.0,95.83,Alto
delivered,5,1,169.9,53.79,Alto
delivered,4,1,34.99,15.1,Baixo
delivered,5,1,27.9,7.71,Baixo
delivered,4,1,59.9,26.74,Medio
delivered,5,1,45.95,16.79,Baixo
delivered,3,1,72.0,23.08,Medio
delivered,4,1,137.9,14.31,Alto
delivered,1,1,96.9,13.7,Medio
delivered,5,1,49.9,7.78,Baixo
shipped,1,1,105.9,13.42,Medio
shipped,1,2,105.9,13.42,Medio
shipped,3,1,98.62,21.18,Medio
delivered,5,1,69.9,15.59,Medio
delivered,5,1,29.99,7.78,Baixo
delivered,1,1,149.9,9.86,Alto
delivered,5,1,51.9,16.93,Medio
delivered,5,2,51.9,16.93,Medio
delivered,5,1,492.02,22.14,Alto
delivered,5,1,69.9,14.22,Medio
delivered,2,1,679.0,19.85,Alto
delivered,1,1,109.9,9.58,Medio
delivered,5,1,32.37,13.37,Baixo
delivered,5,1,27.9,7.46,Baixo
delivered,1,1,59.9,15.17,Medio
delivered,4,1,70.0,12.83,Medio
delivered,4,2,70.0,12.83,Medio
delivered,3,1,125.02,13.9,Alto
delivered,5,1,14.9,7.39,Baixo
delivered,3,1,49.0,11.85,Baixo
delivered,3,1,449.9,126.66,Alto
delivered,5,1,29.9,31.38,Baixo
delivered,5,2,29.9,31.38,Baixo
delivered,5,1,43.9,20.98,Baixo
delivered,5,1,23.9,18.23,Baixo
delivered,5,2,23.9,18.23,Baixo
delivered,4,1,6.1,15.23,Baixo
delivered,5,1,59.9,15.17,Medio
delivered,1,1,89.9,16.88,Medio
delivered,5,1,349.9,17.55,Alto
delivered,5,1,29.9,8.11,Baixo
delivered,4,1,19.9,11.85,Baixo
delivered,4,2,19.9,11.85,Baixo
delivered,5,1,37.5,15.1,Baixo
delivered,3,1,36.5,16.11,Baixo
delivered,3,2,36.5,16.11,Baixo
delivered,5,1,89.9,13.75,Medio
delivered,1,1,19.9,16.79,Baixo
delivered,5,1,191.0,19.22,Alto
delivered,5,1,289.0,19.3,Alto
delivered,5,1,149.65,19.15,Alto
delivered,5,1,63.99,18.33,Medio
delivered,3,1,220.0,13.04,Alto
delivered,5,1,57.31,13.98,Medio
delivered,5,1,41.0,19.32,Baixo
delivered,5,1,597.89,13.0,Alto
delivered,5,1,252.43,18.21,Alto
delivered,5,1,219.9,17.98,Alto
delivered,5,1,39.9,15.94,Baixo
delivered,5,2,39.9,15.94,Baixo
delivered,5,3,96.0,3.99,Medio
delivered,5,1,69.9,13.08,Medio
delivered,5,1,74.9,15.27,Medio
delivered,4,1,19.9,42.38,Baixo
delivered,5,1,37.5,15.1,Baixo
delivered,5,1,49.9,25.38,Baixo
delivered,5,1,39.0,19.46,Baixo
delivered,5,1,71.0,16.13,Medio
delivered,5,1,429.9,20.29,Alto
delivered,5,1,18.9,7.78,Baixo
delivered,5,1,59.0,17.99,Medio
delivered,5,1,69.9,15.24,Medio
delivered,5,1,54.99,15.13,Medio
delivered,5,1,18.9,17.06,Baixo
delivered,5,1,94.9,14.83,Medio
delivered,4,1,65.9,26.72,Medio
delivered,5,1,34.3,15.1,Baixo
delivered,4,1,139.99,21.63,Alto
delivered,5,1,60.0,7.39,Medio
delivered,5,1,59.9,37.97,Medio
delivered,5,1,29.99,8.27,Baixo
delivered,5,1,148.0,15.89,Alto
delivered,4,1,98.9,15.44,Medio
delivered,5,1,129.9,9.25,Alto
delivered,3,1,169.99,59.74,Alto
delivered,3,2,169.99,59.74,Alto
delivered,4,1,199.0,20.63,Alto
delivered,5,1,102.0,17.15,Medio
delivered,4,1,146.0,15.77,Alto
delivered,4,1,99.0,11.3,Medio
delivered,5,1,40.6,15.23,Baixo
delivered,5,1,161.14,16.01,Alto
delivered,5,1,1156.99,28.59,Alto
delivered,4,1,34.0,15.1,Baixo
delivered,5,1,259.0,15.98,Alto
delivered,4,1,28.7,14.1,Baixo
delivered,1,1,69.9,19.98,Medio
delivered,5,1,159.0,18.36,Alto
delivered,1,1,59.0,37.96,Medio
delivered,5,1,59.99,8.88,Medio
delivered,5,1,59.99,19.39,Medio
delivered,1,1,200.0,8.66,Alto
delivered,5,1,24.97,18.28,Baixo
delivered,5,1,14.9,15.1,Baixo
delivered,5,2,14.9,15.1,Baixo
delivered,5,1,12.25,11.85,Baixo
delivered,4,1,136.89,27.04,Alto
delivered,5,1,50.0,15.1,Medio
delivered,5,1,45.0,18.23,Baixo
delivered,5,1,178.99,13.91,Alto
delivered,5,1,149.9,19.33,Alto
delivered,5,1,149.9,19.33,Alto
delivered,2,1,485.0,28.87,Alto
delivered,2,2,269.0,21.65,Alto
delivered,5,1,48.9,11.81,Baixo
delivered,5,2,69.9,11.81,Medio
delivered,4,1,13.99,16.05,Baixo
delivered,5,1,19.9,16.79,Baixo
delivered,4,1,69.0,20.97,Medio
delivered,4,2,69.0,20.97,Medio
delivered,1,1,129.99,19.15,Alto
delivered,4,1,329.9,21.28,Alto
delivered,3,1,112.99,34.15,Alto
delivered,3,1,140.0,20.47,Alto
delivered,5,1,59.0,18.29,Medio
delivered,5,1,99.9,18.53,Medio
delivered,4,1,55.9,11.89,Medio
delivered,4,1,99.9,12.43,Medio
delivered,4,1,89.0,13.64,Medio
delivered,4,1,53.9,13.4,Medio
delivered,5,1,110.0,34.57,Alto
delivered,4,1,64.9,38.0,Medio
delivered,4,1,990.0,157.5,Alto
delivered,1,1,49.0,14.1,Baixo
delivered,4,1,59.0,8.88,Medio
delivered,5,1,369.9,24.52,Alto
delivered,5,1,74.9,12.65,Medio
delivered,5,1,38.7,7.78,Baixo
delivered,5,2,38.7,7.78,Baixo
delivered,5,1,19.9,12.79,Baixo
delivered,5,1,47.9,8.88,Baixo
delivered,5,1,48.9,9.26,Baixo
delivered,5,1,412.0,27.72,Alto
delivered,5,1,38.0,15.11,Baixo
delivered,5,1,38.0,15.11,Baixo
delivered,3,1,39.9,7.94,Baixo
delivered,5,1,79.9,21.01,Medio
delivered,5,1,39.99,14.16,Baixo
delivered,4,1,72.34,16.27,Medio
delivered,5,1,108.0,12.71,Medio
delivered,5,1,39.5,15.1,Baixo
delivered,4,1,9.0,8.4,Baixo
delivered,5,1,249.9,20.94,Alto
delivered,4,1,99.0,17.33,Medio
delivered,4,2,139.99,13.86,Alto
delivered,5,1,59.9,25.26,Medio
delivered,5,2,59.9,25.26,Medio
delivered,2,1,57.9,14.58,Medio
delivered,5,1,110.0,49.3,Alto
delivered,4,1,329.9,148.36,Alto
shipped,1,1,51.98,42.39,Medio
delivered,5,1,13.99,18.23,Baixo
delivered,5,1,58.9,8.29,Medio
delivered,5,2,58.9,8.29,Medio
delivered,1,1,136.9,25.7,Alto
delivered,5,1,599.65,18.95,Alto
delivered,5,1,169.9,39.46,Alto
delivered,1,1,67.0,9.22,Medio
delivered,1,2,67.0,9.22,Medio
shipped,5,1,74.99,12.96,Medio
delivered,1,1,39.9,8.29,Baixo
delivered,4,1,439.0,33.41,Alto
delivered,4,1,52.0,22.91,Medio
delivered,1,1,128.9,16.0,Alto
delivered,5,1,29.99,19.32,Baixo
delivered,1,1,249.8,16.5,Alto
delivered,4,1,48.9,16.6,Baixo
delivered,5,1,13.9,5.8,Baixo
delivered,5,2,13.9,13.54,Baixo
delivered,5,3,13.9,13.54,Baixo
delivered,4,1,49.0,14.1,Baixo
delivered,3,1,199.9,21.89,Alto
delivered,5,1,30.0,11.85,Baixo
delivered,5,1,249.0,18.65,Alto
delivered,1,1,129.96,21.22,Alto
delivered,4,1,45.0,8.82,Baixo
delivered,5,1,159.77,8.88,Alto
delivered,2,1,169.0,23.76,Alto
delivered,5,1,45.0,40.44,Baixo
delivered,5,2,60.0,40.44,Medio
delivered,5,3,70.0,40.46,Medio
delivered,5,4,70.0,40.44,Medio
delivered,5,1,179.9,24.25,Alto
delivered,5,1,34.99,11.85,Baixo
delivered,5,1,45.0,12.98,Baixo
delivered,5,1,84.0,15.34,Medio
delivered,3,1,57.0,15.15,Medio
delivered,4,1,108.0,15.52,Medio
delivered,1,1,39.9,14.44,Baixo
delivered,5,1,129.0,38.45,Alto
delivered,5,1,18.45,11.39,Baixo
delivered,4,1,155.0,13.75,Alto
delivered,5,1,42.0,15.1,Baixo
shipped,5,1,120.0,26.46,Alto
delivered,3,1,19.99,24.84,Baixo
delivered,5,1,229.9,90.06,Alto
delivered,4,1,349.9,20.69,Alto
delivered,5,1,49.7,18.23,Baixo
delivered,5,1,40.9,15.39,Baixo
delivered,5,1,34.99,15.1,Baixo
delivered,5,1,209.9,35.99,Alto
delivered,5,1,13.99,15.23,Baixo
delivered,5,1,178.0,28.63,Alto
delivered,5,1,185.99,16.06,Alto
delivered,5,1,81.4,15.42,Medio
delivered,4,1,72.99,17.76,Medio
delivered,5,1,69.9,19.46,Medio
delivered,5,1,379.0,29.51,Alto
delivered,5,1,289.9,45.83,Alto
delivered,5,1,110.32,7.64,Alto
delivered,5,1,99.9,16.46,Medio
delivered,5,1,99.9,16.95,Medio
delivered,5,1,31.9,12.48,Baixo
delivered,5,1,59.9,13.44,Medio
delivered,4,1,115.99,14.39,Alto
delivered,4,2,75.0,14.39,Medio
delivered,3,1,78.0,16.99,Medio
delivered,5,1,133.0,13.27,Alto
delivered,4,1,85.0,13.26,Medio
delivered,4,1,49.99,16.92,Medio
delivered,5,1,72.0,13.62,Medio
delivered,5,2,72.0,13.62,Medio
delivered,5,3,72.0,13.62,Medio
delivered,5,1,29.99,18.23,Baixo
delivered,5,1,39.9,18.23,Baixo
delivered,5,1,29.9,12.87,Baixo
delivered,2,1,260.0,14.26,Alto
delivered,5,1,97.9,14.86,Medio
delivered,5,1,18.9,14.1,Baixo
delivered,4,1,18.9,14.1,Baixo
delivered,5,1,59.9,65.21,Medio
delivered,5,2,95.9,0.13,Medio
delivered,5,1,49.9,7.78,Baixo
delivered,5,1,99.9,13.72,Medio
delivered,5,1,26.19,18.28,Baixo
delivered,4,1,37.99,11.73,Baixo
delivered,5,1,420.0,85.27,Alto
delivered,5,1,39.9,25.63,Baixo
delivered,5,1,68.0,16.24,Medio
delivered,5,1,49.0,7.78,Baixo
delivered,4,1,59.9,14.0,Medio
delivered,5,1,110.0,48.45,Alto
delivered,5,2,110.0,48.45,Alto
delivered,5,3,110.0,48.45,Alto
delivered,5,1,399.0,115.15,Alto
delivered,5,1,25.9,7.78,Baixo
delivered,5,2,25.9,7.78,Baixo
delivered,5,1,55.99,8.72,Medio
delivered,3,1,127.27,15.58,Alto
delivered,5,1,315.0,36.01,Alto
delivered,5,1,14.9,16.79,Baixo
delivered,5,1,40.0,14.1,Baixo
delivered,5,2,40.0,14.1,Baixo
processing,1,1,87.16,12.95,Medio
delivered,5,1,169.0,16.94,Alto
delivered,5,1,79.9,15.86,Medio
delivered,4,1,79.9,19.53,Medio
delivered,5,1,89.7,18.51,Medio
delivered,4,1,479.99,66.04,Alto
delivered,5,1,86.9,21.1,Medio
delivered,5,1,14.6,15.23,Baixo
delivered,5,1,35.99,8.72,Baixo
delivered,4,1,238.0,16.52,Alto
delivered,5,1,79.0,13.57,Medio
delivered,1,1,777.0,44.27,Alto
delivered,1,2,777.0,44.27,Alto
delivered,5,1,489.0,19.18,Alto
delivered,1,1,129.99,29.31,Alto
delivered,5,1,12.99,7.39,Baixo
delivered,5,1,22.9,16.05,Baixo
delivered,1,1,75.0,13.08,Medio
delivered,5,1,55.0,18.49,Medio
delivered,3,1,60.0,17.56,Medio
delivered,3,2,120.0,5.86,Alto
delivered,4,1,39.9,15.1,Baixo
delivered,3,1,22.9,15.1,Baixo
processing,1,1,12.0,14.12,Baixo
processing,1,2,12.0,14.12,Baixo
delivered,2,1,104.9,16.7,Medio
delivered,5,1,109.9,17.02,Medio
delivered,1,1,250.0,35.02,Alto
delivered,4,1,118.13,15.13,Alto
delivered,4,1,29.99,18.31,Baixo
delivered,5,1,109.9,15.53,Medio
delivered,3,1,105.0,11.62,Medio
delivered,3,2,105.0,11.62,Medio
delivered,3,3,105.0,11.62,Medio
delivered,3,4,105.0,11.62,Medio
delivered,3,5,105.0,11.62,Medio
delivered,3,6,105.0,11.62,Medio
delivered,5,1,49.4,16.11,Baixo
delivered,4,1,119.0,37.52,Alto
delivered,5,1,58.9,22.34,Medio
delivered,5,1,329.9,90.98,Alto
delivered,5,1,219.9,16.3,Alto
delivered,1,1,85.9,7.47,Medio
delivered,1,1,49.99,12.76,Medio
delivered,5,1,169.9,39.01,Alto
delivered,5,1,56.97,10.6,Medio
delivered,1,1,289.0,17.78,Alto
delivered,1,1,89.99,16.39,Medio
delivered,4,1,79.99,18.44,Medio
delivered,4,1,105.99,13.18,Medio
delivered,2,1,74.99,18.09,Medio
delivered,1,1,100.4,35.83,Medio
delivered,5,1,229.04,55.87,Alto
delivered,5,1,86.99,17.86,Medio
delivered,5,1,359.0,9.38,Alto
delivered,1,1,120.0,15.6,Alto
delivered,5,1,139.9,16.74,Alto
delivered,3,1,99.73,38.25,Medio
delivered,5,1,12.9,18.23,Baixo
delivered,4,1,238.0,28.14,Alto
delivered,5,1,299.9,19.03,Alto
delivered,4,1,199.0,17.15,Alto
delivered,4,1,48.9,19.53,Baixo
delivered,1,1,447.0,19.28,Alto
delivered,4,1,29.99,12.21,Baixo
delivered,4,1,5.99,11.85,Baixo
delivered,4,2,5.99,11.85,Baixo
delivered,5,1,105.0,23.54,Medio
delivered,5,2,105.0,23.54,Medio
delivered,4,1,119.9,19.81,Alto
delivered,5,1,250.9,14.78,Alto
delivered,2,1,19.9,17.63,Baixo
delivered,5,1,412.0,24.7,Alto
delivered,5,1,58.99,37.96,Medio
delivered,5,1,13.31,8.72,Baixo
delivered,1,1,217.36,15.69,Alto
delivered,4,1,579.0,19.15,Alto
delivered,5,1,45.95,11.85,Baixo
delivered,5,1,59.9,15.65,Medio
delivered,5,1,79.49,12.06,Medio
delivered,5,1,78.0,7.8,Medio
delivered,3,1,880.0,66.9,Alto
delivered,5,1,179.99,82.7,Alto
delivered,5,1,18.49,22.06,Baixo
delivered,5,1,109.9,20.74,Medio
delivered,5,2,86.9,10.37,Medio
delivered,5,1,94.9,18.09,Medio
delivered,5,1,50.0,34.15,Medio
delivered,5,2,50.0,34.15,Medio
delivered,5,3,50.0,34.15,Medio
delivered,5,4,50.0,34.15,Medio
delivered,5,1,28.9,18.23,Baixo
delivered,5,1,98.99,15.8,Medio
delivered,4,1,179.0,16.95,Alto
delivered,3,1,149.99,14.41,Alto
delivered,5,1,79.99,13.92,Medio
delivered,1,1,72.9,15.58,Medio
delivered,4,1,89.0,38.17,Medio
delivered,5,1,82.9,15.43,Medio
delivered,5,1,359.9,25.1,Alto
delivered,5,1,79.9,17.13,Medio
delivered,5,1,84.99,9.41,Medio
delivered,5,1,129.0,18.15,Alto
delivered,5,1,128.0,19.0,Alto
delivered,5,1,128.0,19.0,Alto
delivered,4,1,129.99,15.67,Alto
delivered,5,1,56.0,19.58,Medio
delivered,5,1,23.99,18.27,Baixo
delivered,4,1,135.0,12.45,Alto
delivered,5,1,42.0,35.67,Baixo
delivered,5,1,129.6,15.08,Alto
delivered,5,1,38.9,17.6,Baixo
delivered,5,1,38.9,17.6,Baixo
delivered,3,1,25.89,16.79,Baixo
delivered,5,1,11.9,15.23,Baixo
delivered,4,1,45.0,11.85,Baixo
